triggerId,time,timestamp,verticalAccuracy,altitude,timeZoneMinutes,studyId,lon,accuracy,lat,speed,submissionId,userId,deviceId,triggerTime,loggedTimestamp
5ce81935a97e511609cac1aa,1617301755000,2021-04-01 12:29:15.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301756000,2021-04-01 12:29:16.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301757000,2021-04-01 12:29:17.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301758000,2021-04-01 12:29:18.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301759000,2021-04-01 12:29:19.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301760000,2021-04-01 12:29:20.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301761000,2021-04-01 12:29:21.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301762000,2021-04-01 12:29:22.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301763000,2021-04-01 12:29:23.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301764000,2021-04-01 12:29:24.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301765000,2021-04-01 12:29:25.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301766000,2021-04-01 12:29:26.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301767000,2021-04-01 12:29:27.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301768000,2021-04-01 12:29:28.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301769000,2021-04-01 12:29:29.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301770000,2021-04-01 12:29:30.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301771000,2021-04-01 12:29:31.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301772000,2021-04-01 12:29:32.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301773000,2021-04-01 12:29:33.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
5ce81935a97e511609cac1aa,1617301774000,2021-04-01 12:29:34.000,3,1407.5887451171875,-360,5ce459474ae6132ccbd31e89,-111.660276,6,40.252909,-1,5WRptjLfnaiLApHpIjWD,5f5184e73e2fd848eac22aec,58990723465f6a13a85ecff0,2019-05-24 00:00:00.000,1617301836967
